日期,M0330255,K0182681,T1807286,M0340585,M0051559,M0051566,S0105896,S0105899,S0031645,M0000005
2014-12-04,3431.9547,2160.66,5451.962,6.1495,154.0713,143.6098,997.53,1780.44,1209,66.81
2014-12-03,3324.7291,2037.585,5339.005,6.1498,154.5187,144.0396,991.19,1755.36,1204.75,67.38
2014-12-02,3282.7546,2021.54,5277.657,6.149,155.1784,144.5463,990.28,1748.78,1195,66.88
2014-12-01,3201.9071,1920.38,5208.139,6.1515,155.4822,144.6121,980.87,1745.16,1194,69
2014-11-28,3212.4723,1914.44,5245.267,6.1429,155.356,144.6012,998.85,1776.61,1182.75,66.15
2014-11-27,3180.834,1853.004,5251.389,6.1385,155.3049,144.5671,1007.78,1780.95,1194.75,
2014-11-26,3149.0462,1820.489,5214.21,6.1391,155.2839,144.5917,998.41,1751.17,1197.5,73.69
2014-11-25,3116.5342,1777.673,5189.001,6.1365,155.2372,144.6413,1004.77,1761.67,1199,74.09
2014-11-24,3069.5884,1758.096,5112.119,6.1417,155.5608,144.6422,999.36,1760.4,1197.5,75.78
2014-11-21,3012.7726,1714.711,5029.773,6.1249,153.959,143.8818,1001.36,1764.48,1203.75,76.51
2014-11-20,2968.441,1676.598,4974.626,6.1235,154.0483,144.1467,998.49,1758.09,1190,75.58
2014-11-19,2970.164,1671.654,4985.101,6.1195,154.2833,144.4696,998.94,1755.11,1196,74.58
2014-11-18,2961.0866,1679.423,4967.651,6.1213,154.33,144.5974,999.53,1770.42,1192.75,74.61
2014-11-17,2968.5596,1708.096,4958.466,6.1243,153.9358,144.7629,1006.1,1798,1182.5,75.64
2014-11-14,2955.2078,1728.805,4909.609,6.129,154.1501,144.7172,1003.3,1792.07,1169,75.82
2014-11-13,2960.5122,1726.337,4921.671,6.1243,154.5778,144.8933,1010.56,1797.84,1161.75,74.21
2014-11-12,2989.931,1731.021,4965.384,6.1257,154.9262,144.9233,1013.43,1802.9,1164.5,77.18
2014-11-11,2941.5907,1710.882,4881.48,6.124,155.3351,144.8914,1004.07,1801.92,1156.5,77.94
2014-11-10,2999.8741,1689.024,5031.001,6.119,155.1571,144.6369,1009.27,1810.99,1162,77.4
2014-11-07,2950.6497,1640.323,4977.255,6.1227,154.6247,144.2201,1000.62,1800.18,1154.5,78.65
2014-11-06,2967.9209,1635.964,5024.848,6.112,154.0482,144.0056,991.34,1787.56,1145,77.91
2014-11-05,2952.1657,1637.625,4995.443,6.114,154.1385,143.7251,986.72,1784.87,1142,78.68
2014-11-04,2958.8567,1645.624,5003.47,6.1152,153.8264,143.4195,1007.39,1825.64,1166.5,77.19
2014-11-03,2967.7062,1651.052,5028.698,6.1183,153.2292,143.0151,1014.19,1815.44,1167.75,78.78
2014-10-31,2946.7975,1657.286,4986.416,6.1127,152.6933,142.6983,1025.18,1833.88,1164.25,80.54
2014-10-30,2929.2672,1619.096,4992.63,6.114,152.6133,142.5403,1025.72,1832.54,1202,81.12
2014-10-29,2919.0965,1608.402,4991.755,6.1112,152.8449,142.4414,1028.13,1828.75,1223.5,82.2
2014-10-28,2875.3501,1585.744,4924.955,6.1133,152.5586,142.185,1018.68,1815.29,1229.25,81.42
2014-10-27,2805.8149,1559.906,4809.518,6.116,152.2511,141.9843,1017.64,1813.23,1228.75,81
2014-10-24,2804.9073,1583.419,4774.666,6.1168,152.03,141.9106,1026.15,1823.16,1232.75,81.01
2014-10-23,2803.206,1586.557,4755.231,6.1195,151.8251,141.8114,1017.82,1812.2,1232.75,82.09
2014-10-22,2843.1659,1597.125,4825.609,6.118,151.9316,141.654,1013.78,1812.34,1243.75,80.52
2014-10-21,2871.1582,1600.844,4884.024,6.1205,152.2806,141.582,1011.26,1809.47,1250.25,82.81
2014-10-20,2896.9826,1612.402,4929.16,6.1233,152.0834,141.2834,1011.21,1821.46,1244.5,82.71
2014-10-17,2865.0514,1608.516,4860.732,6.1238,151.482,140.7827,1008.32,1801.28,1234.25,82.75
2014-10-16,2885.7597,1608.735,4906.244,6.123,151.2863,140.4777,1010.28,1810.17,1237.75,82.7
2014-10-15,2922.0237,1612.772,4987.707,6.1248,151.0904,140.3098,1017.34,1838.44,1237.5,81.78
2014-10-14,2904.3851,1600.299,4966.083,6.125,150.4603,140.0653,1019.39,1843.72,1234.75,81.84
2014-10-13,2913.3186,1605.986,4982.681,6.125,149.6787,139.8723,1016.69,1840.57,1229,85.74
2014-10-11,,,,,149.5572,139.7935,,,,
2014-10-10,2920.1554,1621.713,4981.853,6.1308,149.4583,139.7544,1004.3,1804.29,1219,85.82
2014-10-09,2935.1389,1634.042,5004.001,6.1298,149.485,139.6856,1015.73,1808.36,1226.75,85.77
2014-10-08,2926.7028,1633.571,4993.531,6.1385,149.5619,139.69,1006.3,1788.23,1217,87.31
2014-10-07,,,,6.1385,,,,,1210.5,88.85
2014-10-06,,,,,,,,,1195.75,90.34
2014-10-03,,,,6.1385,,,,,1195,89.74
2014-10-02,,,,6.138,,,,,1211.75,91.01
2014-10-01,,,,6.138,,,,,1216.5,90.73
2014-09-30,2886.923,1619.697,4916.119,6.138,149.5261,139.5182,1009.01,1798.71,1216.5,91.16
2014-09-29,2872.4795,1621.816,4877.435,6.1495,149.4159,139.4898,1005.38,1780.33,1219.5,94.57
2014-09-28,,,,,149.2515,139.3984,,,,
2014-09-26,2849.3836,1616.088,4829.935,6.1265,149.2377,139.3712,1009.17,1808.57,1213.75,93.54
2014-09-25,2841.5999,1618.524,4814.735,6.1355,149.2884,139.3442,999.66,1792.05,1213.75,92.53
2014-09-24,2843.1642,1625.731,4815.71,6.1345,149.0203,139.307,1004.22,1810.89,1217.25,92.8
2014-09-23,2797.5602,1595.642,4754.472,6.1368,149.3565,139.2703,1002.38,1804.97,1222,91.56
2014-09-22,2763.8366,1583.886,4694.229,6.14,149.2342,139.2263,999.69,1796.61,1213.5,91.52
2014-09-19,2807.6867,1619.581,4758.727,6.1402,148.9801,139.1959,1020.58,1844.61,1219.75,92.41
2014-09-18,2782.2675,1609.869,4719.009,6.14,148.2989,138.9432,1034.67,1867.38,1220.5,93.07
2014-09-17,2766.1497,1604.916,4686.047,6.1385,147.7898,138.8271,1043.16,1886.69,1236,94.42
2014-09-16,2746.4511,1600.916,4645.546,6.1458,147.3869,138.6849,1036.07,1871.94,1232.25,94.88
2014-09-15,2826.6641,1624.068,4807.555,6.1415,147.4126,138.7192,1038.79,1877.99,1234.25,92.92
2014-09-12,2809.5801,1630.204,4756.949,6.1344,147.2153,138.5942,1033.82,1872.98,1231.5,92.27
2014-09-11,2781.7142,1622.815,4704.942,6.1295,147.1146,138.5437,1027.43,1855.94,1241.25,92.83
2014-09-10,2787.1502,1629.985,4709.909,6.1284,147.1119,138.5269,1032.9,1873.41,1251,91.67
2014-09-09,2785.6049,1645.112,4701.699,6.1362,147.1927,138.4801,1037.03,1880.89,1255.75,92.75
2014-09-08,,,,6.14,,,,,1259,92.66
2014-09-05,2776.7829,1656.237,4666.474,6.14,147.1172,138.3659,1050.11,1907.96,1266,93.29
2014-09-04,2757.6845,1637.287,4647.886,6.1383,147.127,138.3289,1056.56,1910.35,1271.5,94.45
2014-09-03,2733.3007,1624.032,4608.557,6.1408,147.1888,138.2988,1057.79,1917.66,1265.5,95.54
2014-09-02,2709.4786,1607.499,4576.12,6.148,147.2916,138.2619,1065.43,1944.04,1267,92.88
2014-09-01,2668.6635,1586.022,4507.442,6.1415,147.303,138.2367,1058.21,1928.29,1286.5,
2014-08-29,2632.1693,1581.284,4427.879,6.143,147.2676,138.1677,1064.81,1937.78,1285.75,95.96
2014-08-28,2601.2021,1563.889,4381.494,6.1423,147.3094,138.1458,1065.8,1941.77,1292,94.55
2014-08-27,2623.4567,1572.791,4421.212,6.143,147.2758,138.0358,1072.27,1954.99,1282.75,93.88
2014-08-26,2614.4655,1573.391,4407.588,6.152,147.1092,137.9483,1074.05,1968.71,1286,93.86
2014-08-25,2652.3308,1577.425,4487.142,6.154,147.1097,137.9179,1072.96,1961.82,,93.35
2014-08-22,2675.1288,1594.183,4521.752,6.151,147.021,137.7718,1075.05,1966.7,1277.25,93.65
2014-08-21,2658.3447,1587.025,4495.44,6.151,147.0488,137.6878,1071.16,1963.07,1275.25,93.96
2014-08-20,2661.8176,1600.338,4497.399,6.1413,147.0192,137.6444,1066.69,1952.29,1295,96.07
2014-08-19,2666.8075,1609.093,4496.938,6.1415,147.0892,137.6371,1071.68,1956.33,1296.5,94.48
2014-08-18,2659.8761,1613.127,4483.544,6.1437,147.197,137.5734,1069.53,1944.91,1296.75,96.41
2014-08-15,2629.5969,1612.004,4423.636,6.147,147.2289,137.4893,1073.33,1957.95,1296,97.35
2014-08-14,2599.7814,1596.839,4373.504,6.1518,147.1851,137.3597,1068.12,1949.08,1313.5,95.58
2014-08-13,2619.2087,1610.139,4401.809,6.1544,146.8687,137.1951,1080.68,1966.19,1312,97.59
2014-08-12,2618.0249,1607.91,4399.806,6.1575,146.7412,137.1488,1084.97,1981.31,1315.75,97.37
2014-08-11,2613.973,1619.253,4377.018,6.1533,146.7581,137.1267,1091.1,1981.67,1307.25,98.08
2014-08-08,2573.9955,1595.662,4311.697,6.1555,146.7583,137.0183,1092.62,1985.89,1309.75,97.65
2014-08-07,2560.6531,1593.419,4286.09,6.1618,146.792,136.9607,1094.53,1996.28,1305.25,97.34
2014-08-06,2592.0718,1619.012,4328.601,6.1625,146.8473,136.91,1090.76,1994.76,1306.5,96.92
2014-08-05,2586.0503,1632.408,4300.12,6.1705,146.8178,136.8465,1095.26,2010.59,1284.75,97.38
2014-08-04,2578.8804,1644.634,4278.847,6.178,146.8331,136.7889,1096.05,2002.87,1290.5,98.29
2014-08-01,2533.1109,1607.974,4210.219,6.1793,146.7018,136.6874,1087.27,1991.33,1291.25,97.88
2014-07-31,2559.7216,1621.847,4257.045,6.1737,146.6488,136.6877,1094.55,1998.72,1285.25,98.17
2014-07-30,2532.8337,1601.377,4214.836,6.1712,146.4837,136.5943,1094.79,1990.24,1294.5,100.27
2014-07-29,2529.6144,1611.852,4207.862,6.18,146.5402,136.4981,1101.76,2018.58,1299.25,100.97
2014-07-28,2509.3645,1609.477,4168.373,6.187,146.6125,136.443,1094.47,2011.33,1304.5,101.67
2014-07-25,2450.6978,1557.015,4089.801,6.1913,146.5122,136.3388,1091.44,2001.19,1294.75,102.09
2014-07-24,2425.3941,1541.899,4054.223,6.1944,146.357,136.2753,1092.71,1983.43,1292.75,102.07
2014-07-23,2409.4374,1506.755,4057.113,6.1982,146.3559,136.2235,1092.55,1986.14,1308,103.12
2014-07-22,2419.824,1495.927,4083.288,6.2025,146.3737,136.236,1096.54,1984.6,1310.25,104.42
2014-07-21,2387.7172,1479.837,4030.242,6.2088,146.1786,136.1963,1091.7,1974.16,1311.5,104.59
2014-07-18,2390.0218,1478.755,4042.521,6.2075,146.0569,136.1269,1091.07,1971.81,1307.25,103.13
2014-07-17,2382.671,1473.668,4031.44,6.2033,146.2837,136.2162,1096.37,2000.71,1302.5,103.19
2014-07-16,2395.6098,1483.176,4062.119,6.2035,146.6827,136.3488,1097.54,2010.95,1301,101.2
2014-07-15,2410.7474,1484.662,4093.113,6.2075,147.1434,136.3843,1097.82,2013.69,1310,99.96
2014-07-14,2413.9798,1482.777,4090.802,6.2058,147.3337,136.3348,1098.9,2008.27,1306,100.91
2014-07-11,2382.9688,1468.541,4029.751,6.2033,147.3377,136.2622,1100.1,2002.86,1335,100.83
2014-07-10,2364.7046,1471.168,3982.198,6.2031,147.2821,136.1939,1101.39,1994.81,1340.25,102.93
2014-07-09,2366.0937,1475.137,3982.404,6.1994,147.2978,136.1246,1104.36,1995.22,1322.75,102.29
2014-07-08,2402.6175,1491.964,4039.707,6.201,147.3177,136.1096,1110.14,2005.69,1323,103.4
2014-07-07,2390.151,1492.836,4014.488,6.2035,147.269,136.1671,1106.62,1988.43,1313,103.53
2014-07-04,2391.0989,1492.463,4004.561,6.2115,146.8973,136.0846,1119.59,2003.22,1319.25,
2014-07-03,2393.4509,1489.545,4019.647,6.2115,147.072,136.1993,1122.04,2000.61,1317.5,104.06
2014-07-02,2377.8769,1484.841,3979.31,6.2106,147.3036,136.1853,1122.55,1986.7,1326.5,104.48
2014-07-01,2366.0787,1481.663,3951.726,6.1995,147.6905,136.2209,1123.05,1979.87,1327.5,105.34
2014-06-30,2357.6363,1482.405,3924.903,6.2035,147.8373,136.3483,1126.37,1965.29,1315,105.37
2014-06-27,2336.5705,1473.756,3889.323,6.218,147.9276,136.2643,1132,1970.93,1317.5,105.74
2014-06-26,2325.1149,1478.006,3861.95,6.231,147.9356,136.1956,1136.96,1982.25,1311.75,105.84
2014-06-25,2298.2337,1469.954,3814.03,6.235,147.8997,136.1324,1129.39,1956.29,1316.75,106.5
2014-06-24,2309.0536,1480.128,3839.203,6.2275,147.9147,136.1308,1128.81,1945.95,1318.5,106.03
2014-06-23,2292.4915,1475.76,3815.879,6.225,147.8536,136.06,1131.47,1956.23,1313.5,106.17
2014-06-20,2280.1732,1484.479,3789.342,6.229,147.8249,135.9482,1124.38,1935.92,1312.5,107.26
2014-06-19,2261.1809,1478.038,3755.694,6.2287,147.7952,135.8456,1110.55,1908.97,1293,106.43
2014-06-18,2313.2798,1495.431,3858.099,6.2305,147.7359,135.8594,1109.74,1909.43,1269.75,105.97
2014-06-17,2326.356,1501.939,3879.344,6.2247,147.7346,135.8539,1110.86,1912.71,1267.5,106.36
2014-06-16,2348.4206,1518.705,3914.981,6.225,147.7003,135.8736,1110.83,1902.84,1276.25,106.9
2014-06-13,2331.2287,1502.961,3891.557,6.209,147.4934,135.7706,1110.75,1908.23,1273,106.91
2014-06-12,2304.7196,1483.861,3850.113,6.2175,147.6562,135.7334,1104.93,1907.27,1265.75,106.53
2014-06-11,2308.9071,1488.764,3858.051,6.2277,147.6511,135.6699,1111.36,1929.58,1262,104.4
2014-06-10,2301.7727,1493.533,3840.019,6.2397,147.6155,135.5891,1112.4,1926.66,1259.5,104.35
2014-06-09,2271.7197,1475.347,3797.429,6.2397,147.4707,135.4588,1112.82,1926.87,1253.5,104.41
2014-06-06,2279.5168,1472.268,3818.333,6.2498,147.4883,135.406,1116.38,1931.13,1247.5,102.66
2014-06-05,2290.1323,1484.241,3832.055,6.2545,147.6499,135.3753,1116.57,1928.75,1252.5,102.48
2014-06-04,2261.8948,1466.387,3789.294,6.2494,147.7639,135.2764,1112.25,1926.71,1245.25,102.64
2014-06-03,2282.1169,1477.522,3822.716,6.2535,147.6082,135.1789,1112.9,1928.21,1242.75,102.66
2014-06-02,,,,6.247,,,,,1247.25,102.47
2014-05-30,2287.1972,1482.096,3829.238,6.247,147.0931,134.8804,1116.75,1926.07,1250.5,102.71
2014-05-29,2282.9865,1484.307,3821.867,6.2375,146.819,134.7488,1119.91,1928.88,1255,103.58
2014-05-28,2304.6773,1491.756,3861.588,6.2335,146.6287,134.6368,1123.44,1940.57,1263.5,102.72
2014-05-27,2277.061,1479.733,3818.322,6.247,146.453,134.5783,1125.27,1941.43,1275.5,104.11
2014-05-26,2285.8699,1486.049,3827.487,6.2392,146.3824,134.5235,1131.05,1947.22,,
2014-05-23,2266.2251,1484.375,3786.563,6.2363,146.2476,134.4545,1121.75,1932.4,1291.5,104.35
2014-05-22,2243.1566,1471.552,3746.14,6.2348,145.8902,134.4052,1118.31,1917.48,1298.5,103.74
2014-05-21,2244.5307,1474.139,3747.334,6.2335,145.8391,134.3696,1113.51,1913.18,1287.25,104.07
2014-05-20,2223.2404,1460.82,3715.71,6.2375,145.8168,134.3494,1117.26,1923.33,1295.5,102.44
2014-05-19,2217.3397,1459.212,3705.364,6.2372,145.8286,134.3751,1118.83,1927.06,1302,102.61
2014-05-16,2238.5607,1487.735,3726.656,6.2332,145.6618,134.3289,1109.43,1917.46,1291.5,102.02
2014-05-15,2241.0113,1488.771,3732.337,6.2304,145.6799,134.3058,1119.77,1931.72,1299,101.5
2014-05-14,2278.9444,1500.825,3803.803,6.2287,145.7663,134.3015,1123.26,1935.58,1305.25,102.37
2014-05-13,2279.7317,1503.517,3806.89,6.2285,145.9055,134.3643,1116.43,1933.66,1296.5,101.7
2014-05-12,2283.5139,1508.387,3812.758,6.2373,146.0074,134.2769,1114.25,1935.01,1298.75,100.59
2014-05-09,2231.0451,1480.737,3716.022,6.2272,146.014,134.0829,1105.84,1919.98,1291.25,99.99
2014-05-08,2243.8727,1478.717,3754.011,6.2278,145.1143,133.7678,1104.53,1911.53,1287,100.26
2014-05-07,2243.2121,1476.176,3749.965,6.234,144.7057,133.4699,1109.29,1918.69,1296,100.77
2014-05-06,2274.6708,1485.25,3817.98,6.2255,144.6086,133.3183,1111.22,1928.04,1306.25,99.5
2014-05-05,2265.6108,1487.532,3798.288,6.2452,144.3926,133.1344,1118,1931.26,,99.48
2014-05-04,,,,,144.3882,133.0493,,,,
2014-05-02,,,,6.259,,,,,1281.25,99.76
2014-05-01,,,,6.259,,,,,1278.5,99.42
2014-04-30,2253.5585,1494.808,3766.17,6.2596,144.2228,132.9231,1119.49,1930.91,1288.5,99.74
2014-04-29,2241.296,1496.009,3738.926,6.2579,144.0909,132.7895,1123.48,1936.35,1297.75,101.28
2014-04-28,2212.9089,1483.776,3684.593,6.252,144.0246,132.7495,1124.25,1941.15,1299,100.84
2014-04-25,2270.2834,1501.046,3800.681,6.2532,143.9718,132.6971,1122.46,1953.36,1301.25,100.6
2014-04-24,2308.759,1510.285,3884.811,6.2489,143.8755,132.6683,1120.51,1949.66,1291.5,101.94
2014-04-23,2323.5898,1507.041,3929.168,6.2377,143.9053,132.6184,1115.42,1936.91,1285.25,101.44
2014-04-22,2329.4756,1509.547,3947.169,6.2376,144.0704,132.5862,1113.8,1919.87,1286.75,102.13
2014-04-21,2334.1639,1493.756,3965.337,6.2274,144.0358,132.4998,1110.32,1918.44,,104.37
2014-04-18,2373.2912,1521.278,4029.262,6.2242,144.0031,132.3775,1116.99,1918,,
2014-04-17,2368.2852,1520.562,4014.94,6.219,144.0706,132.305,1129.89,1932.14,1299,104.3
2014-04-16,2372.6283,1527.054,4019.883,6.2214,143.4146,132.0279,1130.04,1925.26,1301.5,103.76
2014-04-15,2370.4096,1523.22,4021.906,6.222,143.2248,131.8524,1131.4,1935.24,1298,103.75
2014-04-14,2399.2251,1557.7,4051.33,6.2191,143.0975,131.7473,1130.72,1937.42,1325.75,104.05
2014-04-11,2391.0478,1565.308,4021.194,6.2113,142.872,131.5604,1128.42,1938.81,1318,103.74
2014-04-10,2398.6632,1570.397,4038.84,6.2126,142.7737,131.442,1127.84,1928.53,1320.5,103.4
2014-04-09,2373.7907,1530.875,4018.547,6.2005,142.6986,131.3965,1132.45,1929.42,1301.75,103.6
2014-04-08,2360.401,1534.747,3981.625,6.1968,142.8719,131.3881,1139.7,1938.66,1309.5,102.56
2014-04-07,,,,,,,,,1299,100.44
2014-04-04,2321.408,1490.334,3939.229,6.2123,142.7348,131.2237,1133.19,1931.35,1297.25,101.14
2014-04-03,2296.1375,1477.488,3896.28,6.2107,142.7577,131.1611,1125.84,1920.67,1284,100.29
2014-04-02,2305.1525,1491.303,3902.043,6.2057,142.8266,131.1686,1127.05,1919.88,1292,99.62
2014-04-01,2299.7064,1473.142,3899.488,6.2069,142.8422,131.1975,1131.24,1919.02,1283.75,99.74
2014-03-31,2270.9917,1465.783,3840.536,6.2172,142.8343,131.1442,1127.56,1918.51,1291.75,101.58
2014-03-28,2282.7451,1472.047,3865.295,6.2122,142.712,131.1546,1126.14,1914.72,1294.75,101.67
2014-03-27,2313.72,1464.53,3944.044,6.2128,142.7505,131.1494,1115.81,1896.08,1296,101.28
2014-03-26,2345.2317,1467.08,4001.502,6.2084,142.7567,131.1362,1116.72,1904.43,1304,100.26
2014-03-25,2341.9343,1470.121,3991.144,6.2017,142.7066,131.1043,1115.25,1899.47,1313.5,99.19
2014-03-24,2342.9512,1477.532,3985.861,6.1959,142.681,131.1631,1104.97,1878.52,1310.75,99.6
2014-03-21,2328.3506,1464.08,3952.392,6.225,142.668,131.1359,1101.7,1877.76,1336,99.46
2014-03-20,2269.138,1406.915,3876.578,6.2275,142.5583,131.0418,1105.38,1881.17,1327,99.43
2014-03-19,2320.6829,1418.707,3980.673,6.1954,142.6321,131.0646,1108.15,1880.05,1338,100.37
2014-03-18,2331.3211,1427.63,3989.201,6.1921,142.6979,131.1829,1105.76,1883.71,1355.75,99.7
2014-03-17,2326.929,1434.157,3967.15,6.1782,142.8601,131.2118,1103.18,1874.91,1378.5,98.08
2014-03-14,2289.6174,1426.395,3888.975,6.1502,142.7546,131.1015,1112.64,1885.58,1385,98.89
2014-03-13,2301.9955,1437.392,3907.146,6.1362,142.6521,131.0361,1120.81,1893.16,1368.75,98.2
2014-03-12,2272.4683,1418.698,3865.662,6.145,142.5458,131.0071,1119.24,1894.35,1366,97.99
2014-03-11,2271.7781,1412.733,3864.26,6.1402,142.3842,130.9702,1120.56,1911,1346.25,100.03
2014-03-10,2267.4734,1408.873,3860.244,6.1386,142.4063,130.9029,1111.84,1904.75,1344,101.12
2014-03-07,2350.6957,1455.585,4012.447,6.126,142.1575,130.8818,1138.45,1962.68,1335.25,102.58
2014-03-06,2357.8737,1459.508,4032.756,6.1185,142.1273,130.9008,1143.51,1974.54,1345.25,101.56
2014-03-05,2352.4065,1448.331,4037.784,6.1282,142.1349,131.0107,1145.33,1986.93,1337,101.45
2014-03-04,2366.2538,1464.284,4059.567,6.1435,142.2413,131.2338,1136.4,1975.52,1334.75,103.33
2014-03-03,2369.1244,1462.686,4058.799,6.1463,142.6409,131.3574,1138.54,1972.2,1349.5,104.92
2014-02-28,2336.2127,1464.321,3975.929,6.145,142.8031,131.2589,1138.27,1982.34,1326.5,102.59
2014-02-27,2310.2005,1452.461,3934.727,6.1284,143.0507,131.1387,1142.83,1985.41,1332.25,102.4
2014-02-26,2333.124,1444.198,3987.48,6.1248,142.4899,130.8778,1148.42,1987.57,1331.75,102.59
2014-02-25,2322.892,1440.892,3961.439,6.1245,142.5959,130.6013,1148.46,1980.93,1339,101.83
2014-02-24,2402.2019,1468.06,4105.792,6.0984,141.8833,130.3213,1153.23,1989.47,1334.75,102.82
2014-02-21,2425.6615,1505.331,4121.917,6.0915,141.6048,129.989,1168,2013.16,1323.25,102.2
2014-02-20,2442.767,1520.138,4149.071,6.0835,141.5115,129.7268,1168.14,2012.33,1316.25,102.92
2014-02-19,2473.8054,1533.396,4207.994,6.0764,141.4145,129.558,1176.5,2025.86,1320.5,103.31
2014-02-18,2459.5531,1508.541,4207.699,6.0673,141.4967,129.4344,1172.08,2018.67,1320.75,102.43
2014-02-17,2475.376,1538.105,4212.745,6.064,141.6126,129.3571,1179.69,2031.61,1327.5,
2014-02-14,2439.7267,1534.239,4134.16,6.0669,141.7266,129.1988,1167.54,2015.43,1320,100.3
2014-02-13,2407.1927,1528.015,4064.423,6.0636,141.6942,128.9527,1164.04,2009.75,1296,100.35
2014-02-12,2435.7584,1527.001,4125.412,6.0624,141.6285,128.7259,1164.97,2008.95,1289.5,100.37
2014-02-11,2417.1975,1528.322,4080.378,6.0606,141.5991,128.6372,1161.79,2001.57,1282,99.94
2014-02-10,2406.7256,1505.834,4074.63,6.0604,141.5774,128.5703,1170.19,2021.32,1277,100.06
2014-02-08,,,,,141.6029,128.4718,,,,
2014-02-07,2344.8217,1475.343,3957.671,6.0628,141.5409,128.4068,1159.83,2014.79,1259.25,99.88
2014-02-06,,,,6.06,,,,,1256.5,97.84
2014-02-05,,,,6.06,,,,,1254.5,97.38
2014-02-04,,,,6.06,,,,,1250.25,97.19
2014-02-03,,,,6.06,,,,,1262,96.43
2014-01-31,,,,,,,,,1251,97.49
2014-01-30,2316.1153,1477.345,3885.416,6.06,141.1531,128.1802,1156.54,2026.59,1242.5,98.23
2014-01-29,2334.6716,1494.49,3908.45,6.0554,141.1482,128.1345,1160.44,2026.99,1264,97.36
2014-01-28,2317.2876,1487.803,3873.81,6.0505,141.156,128.1094,1157.13,2025.65,1251.25,97.41
2014-01-27,2317.7889,1478.865,3881.947,6.0478,141.1898,128.0898,1167.55,2030.35,1260.5,95.72
2014-01-26,,,,,141.1095,127.9979,,,,
2014-01-24,2335.9412,1502.065,3882.668,6.0484,140.7815,127.9698,1175.91,2042.47,1267,96.64
2014-01-23,2312.1356,1499.031,3825.486,6.0523,140.8691,127.936,1174.08,2044.32,1263,97.32
2014-01-22,2308.3399,1514.121,3799.042,6.0513,140.7632,127.8075,1173.07,2044.8,1241,96.73
2014-01-21,2252.0037,1478.884,3700.108,6.0505,140.3507,127.6987,1173.54,2040.38,1238,94.99
2014-01-20,2222.3265,1464.842,3644.125,6.0527,139.9177,127.555,1182.33,2050.41,1255.75,
2014-01-17,2237.6606,1475.671,3671.915,6.0503,139.8799,127.5441,1179.96,2051.41,1250,94.37
2014-01-16,2265.7354,1493.094,3714.314,6.0557,139.8783,127.519,1181.66,2052.11,1241.5,93.96
2014-01-15,2264.3103,1488.509,3708.142,6.046,139.9036,127.475,1181.08,2046.68,1236,94.17
2014-01-14,2257.0748,1499.285,3683.534,6.0402,139.6908,127.4229,1184.41,2052.67,1251.5,92.59
2014-01-13,2225.104,1494.613,3612.02,6.0433,139.6871,127.4612,1175.07,2042.79,1248,91.8
2014-01-10,2233.5439,1498.268,3628.634,6.0521,139.6564,127.3829,1180.48,2043.66,1244.25,92.72
2014-01-09,2261.7393,1503.881,3696.023,6.055,139.6104,127.3538,1176.94,2035.51,1226,91.66
2014-01-08,2289.1021,1515.333,3738.205,6.0512,139.4991,127.3071,1181.16,2050.57,1221,92.33
2014-01-07,2279.1594,1510.654,3733.662,6.0512,139.217,127.2617,1182.43,2048.89,1227.5,93.67
2014-01-06,2270.512,1512.93,3710.898,6.0526,139.1259,127.2852,1189.46,2053.37,1246.25,93.43
2014-01-03,2328.8088,1536.067,3816.316,6.0515,139.2041,127.3147,1198.59,2065.92,1234.5,93.96
2014-01-02,2350.4008,1561.099,3847.879,6.0507,139.3753,127.3702,1211.58,2089.11,1225,95.44
2013-12-31,2344.197,1574.781,3829.096,6.054,139.5265,127.37,1208.4,2077.66,1201.5,98.42
2013-12-30,2326.2586,1547.919,3813.003,6.0618,139.5676,127.3562,1213.84,2082.24,1204.5,99.29
2013-12-27,2322.4409,1550.221,3800.774,6.0686,139.5069,127.315,1220.4,2086.19,1214.5,100.32
2013-12-26,2283.058,1524.883,3743.132,6.0732,139.4647,127.3151,1215.29,2079.88,,99.55
2013-12-25,2324.0864,1547.359,3808.453,6.0718,139.3824,127.3153,1216.31,2089.37,,
2013-12-24,2298.8668,1539.599,3768.703,6.0715,139.3793,127.2947,1212.49,2077.15,1196.5,99.22
2013-12-23,2287.0727,1541.265,3742.738,6.0702,139.1749,127.2627,1214.71,2071.11,1199,98.91
2013-12-20,2287.2174,1537.413,3747.002,6.0714,139.1361,127.273,1219.51,2074.69,1195.25,99.32
2013-12-19,2329.1738,1580.113,3795.023,6.0713,139.1319,127.3943,1221.83,2072.94,1196,98.77
